縣市,鄉鎮市區,門市店號,門市店名,地址
桃園市,桃園區,3336,桃市桃法店,330桃園市桃園區健行路103號
桃園市,桃園區,2477,桃市桃鼎店,330桃園市桃園區國聖一街166號
桃園市,桃園區,4368,桃園國圳店,330桃園市桃園區國際路一段431號
桃園市,桃園區,2509,桃市桃爵店,330桃園市桃園區莊敬路一段304號
桃園市,桃園區,4221,桃市聲中店,330桃園市桃園區復興路439號
桃園市,桃園區,4827,桃園中路店,330桃園市桃園區廈門街100、102號壹樓全部
桃園市,桃園區,4365,桃園慈安店,330桃園市桃園區慈文路170號
桃園市,桃園區,3092,桃市桃慈店,330桃園市桃園區慈光街63號
桃園市,桃園區,4236,桃市漢中店,330桃園市桃園區漢中路123號
桃園市,桃園區,3242,桃市桃都店,330桃園市桃園區樹仁二街46、50號
桃園市,桃園區,3150,桃市桃版店,330桃園市桃園區龍壽街202-8號
桃園市,龜山區,3017,桃縣桃頌店,333桃園市龜山區大同路358、364號
桃園市,龜山區,2375,桃縣桃貿店,333桃園市龜山區中興路265號
桃園市,龜山區,3749,桃縣長院店,333桃園市龜山區文化一路261號(長庚科大 第三教學大樓 1樓)
桃園市,龜山區,2596,桃縣桃高店,333桃園市龜山區文化一路73號
桃園市,龜山區,2428,桃縣桃亞店,333桃園市龜山區文化二路155號
桃園市,龜山區,2740,桃縣桃慶店,333桃園市龜山區文化三路48、50號及文三一街1號
桃園市,龜山區,3008,桃縣桃摩店,"333桃園市龜山區文化三路95,97號"
桃園市,龜山區,4902,龜山玄武店,333桃園市龜山區文青路139號
桃園市,龜山區,4985,龜山文青店,333桃園市龜山區文青路163號
桃園市,龜山區,L534,田倉文興店,333桃園市龜山區文興路30號
桃園市,龜山區,4197,龜山崇優店,333桃園市龜山區民生北路一段128、130、132號
桃園市,龜山區,4690,龜山同福店,333桃園市龜山區自強東路192號
桃園市,龜山區,3220,桃縣桃耕店,333桃園市龜山區忠義路一段1041號
桃園市,龜山區,4035,龜山南上店,333桃園市龜山區南上路284號
桃園市,龜山區,2763,桃縣桃燿店,333桃園市龜山區頂湖23號、頂湖三街2號
桃園市,龜山區,3692,桃縣頂湖店,333桃園市龜山區頂湖路1號
桃園市,龜山區,L533,田倉復興店,333桃園市龜山區復興一路360號
桃園市,龜山區,4503,龜山復恆店,333桃園市龜山區復興三路71號
桃園市,龜山區,4007,龜山長庚店,333桃園市龜山區復興街5號
桃園市,龜山區,F883,桃縣大崗店,333桃園市龜山區新興街255、257號
桃園市,龜山區,4933,龜山連莊店,333桃園市龜山區萬壽路一段388、390號一樓
桃園市,龜山區,4629,龜山警大店,333桃園市龜山區樹人路56號
桃園市,八德區,3478,八德德利店,334桃園市八德區力行街117-1號
桃園市,八德區,3025,八德桃棒店,334桃園市八德區大福街86號
桃園市,八德區,2145,八德松柏林店,334桃園市八德區大興路670號
桃園市,八德區,4462,八德霸氣店,334桃園市八德區中山路166號
桃園市,八德區,2336,八德桃德店,334桃園市八德區中山路42號
桃園市,八德區,L510,車麗屋八德店,334桃園市八德區介壽路一段666號
桃園市,八德區,2153,八德麻園店,334桃園市八德區介壽路二段492號
桃園市,八德區,2819,八德桃夢店,334桃園市八德區永豐路230號
桃園市,八德區,4233,八德和映店,334桃園市八德區和平路1046號
桃園市,八德區,3619,八德德萊店,334桃園市八德區和平路1446號
桃園市,八德區,4275,八德大和店,334桃園市八德區和平路985號
桃園市,八德區,3056,八德桃定店,334桃園市八德區東勇街1號
桃園市,八德區,2279,桃縣桃勇店,334桃園市八德區東勇街402號
桃園市,八德區,3099,八德桃昂店,334桃園市八德區長興路576、578號
桃園市,八德區,4602,八德玉元店,334桃園市八德區長興路773、775、777、779號
桃園市,八德區,2834,八德桃尊店,334桃園市八德區建國路871號壹樓
桃園市,八德區,2017,八德桃鶯三店,334桃園市八德區桃鶯路74號
桃園市,八德區,4789,八德陂塘店,334桃園市八德區高城路66號、高城六街2號
桃園市,八德區,3276,八德桃壯店,334桃園市八德區國際路85號
桃園市,八德區,3119,八德桃爾店,334桃園市八德區廣福路281、283號
桃園市,八德區,4587,八德積福店,334桃園市八德區廣福路456號
桃園市,八德區,4374,八德御藏店,334桃園市八德區廣興路236號
桃園市,八德區,2144,八德廣興店,334桃園市八德區廣興路798-1號、新興路280-1號
桃園市,八德區,4479,八德星晴店,334桃園市八德區興豐路340、342、344號。
桃園市,八德區,2741,八德桃鑽店,334桃園市八德區興豐路838、840、842號
桃園市,八德區,3456,八德德榮店,334桃園市八德區龍江路313、315號
桃園市,大溪區,3943,大溪桂林店,335桃園市大溪區中華路96號
桃園市,大溪區,3642,桃縣大介店,335桃園市大溪區介壽路568號
桃園市,大溪區,4385,大溪高介店,335桃園市大溪區介壽路756號
桃園市,大溪區,4904,大溪龍門店,335桃園市大溪區石園路6、8、10、12、14號壹樓部份
桃園市,大溪區,4925,大溪豆干店,335桃園市大溪區埔頂路一段200號
桃園市,大溪區,4874,大溪慈湖店,335桃園市大溪區復興路一段1166號
桃園市,大溪區,2788,桃縣桃天店,335桃園市大溪區復興路一段268號
桃園市,大溪區,2311,桃縣桃東店,335桃園市大溪區復興路二段763號
桃園市,復興區,2260,復興旺詮店,336桃園市復興區中正路275-9號
桃園市,大園區,3016,桃縣桃品店,337桃園市大園區三民路二段591、593號2F
桃園市,大園區,3997,大園航運店,337桃園市大園區大觀路997號
桃園市,大園區,4910,大園飛翔店,337桃園市大園區中山北路91號壹樓全部
桃園市,大園區,F959,桃縣大園三店,337桃園市大園區中山南路6號
桃園市,大園區,4966,大園航道店,337桃園市大園區中正東路349號壹樓部分
桃園市,大園區,2517,桃縣桃邦店,337桃園市大園區中正東路一段673號
桃園市,大園區,4765,大園中正東店,337桃園市大園區中正東路三段233號
桃園市,大園區,F355,桃縣民生店,337桃園市大園區中華路131號
桃園市,大園區,4346,大園五青店,337桃園市大園區五青路76號
桃園市,大園區,4407,大園大盛店,337桃園市大園區民生南路196號
桃園市,大園區,2606,桃縣桃海店,337桃園市大園區民生路154號
桃園市,大園區,F624,桃縣竹圍店,337桃園市大園區建國路149號
桃園市,大園區,2283,桃縣桃心店,337桃園市大園區埔心街18-1、20號
桃園市,大園區,4681,大園A13店,337桃園市大園區航站南路9號地下一層之1號
桃園市,大園區,2959,桃縣華航店,337桃園市大園區航勤南路9號(華航修護廠餐廳)
桃園市,大園區,4651,大園羽田店,337桃園市大園區高鐵北路二段145號、大成路二段1號
桃園市,大園區,F954,桃縣大園二店,337桃園市大園區國際路一段218號
桃園市,大園區,2147,桃縣海口店,337桃園市大園區國際路三段581號
桃園市,大園區,4429,大園湖畔店,337桃園市大園區華興路152、156號
桃園市,大園區,2573,桃縣桃正店,337桃園市大園區華興路323號
桃園市,大園區,2667,桃縣桃港店,337桃園市大園區漁港路387號
桃園市,蘆竹區,3556,桃縣蘆華店,338桃園市蘆竹區大竹北路180號
桃園市,蘆竹區,2322,桃縣桃竹店,338桃園市蘆竹區大華街69-1、69-2號
桃園市,蘆竹區,4456,蘆竹華麗店,338桃園市蘆竹區大新路818、820號
桃園市,蘆竹區,4289,蘆竹順興店,338桃園市蘆竹區中興路118號
桃園市,蘆竹區,2482,桃縣桃明店,338桃園市蘆竹區光明路二段171、173號
桃園市,蘆竹區,3881,蘆竹蘆東店,338桃園市蘆竹區長興路二段22號
桃園市,蘆竹區,2566,桃縣桃旺店,338桃園市蘆竹區長興路三段217號
桃園市,蘆竹區,2255,桃縣桃福店,338桃園市蘆竹區南山路一段378號
桃園市,蘆竹區,2501,桃縣桃安店,338桃園市蘆竹區南山路二段166號
桃園市,蘆竹區,2201,桃縣內溪店,338桃園市蘆竹區南山路二段429號
桃園市,蘆竹區,2988,桃縣桃環店,338桃園市蘆竹區南工路150號
桃園市,蘆竹區,2401,桃縣桃工店,338桃園市蘆竹區南工路一段14號
桃園市,蘆竹區,2622,桃縣桃錦店,338桃園市蘆竹區南崁路一段225、227號
桃園市,蘆竹區,4601,蘆竹領航店,338桃園市蘆竹區南崁路一段286號
桃園市,蘆竹區,2620,桃縣桃科店,338桃園市蘆竹區南崁路一段336號B1
桃園市,蘆竹區,4342,蘆竹錦溪店,338桃園市蘆竹區南崁路二段66之2號
桃園市,蘆竹區,F777,桃縣南華店,338桃園市蘆竹區南華一街1號
桃園市,蘆竹區,4272,蘆竹藍星店,338桃園市蘆竹區南福街162、164號
桃園市,蘆竹區,2315,桃縣桃山店,338桃園市蘆竹區海山路一段13號
桃園市,蘆竹區,3045,桃縣桃楚店,338桃園市蘆竹區海山路二段262號
桃園市,蘆竹區,4673,蘆竹海山店,338桃園市蘆竹區海山路二段513、515號
桃園市,蘆竹區,4572,蘆竹海湖店,338桃園市蘆竹區海湖東路295號
桃園市,蘆竹區,3880,桃縣富竹店,338桃園市蘆竹區富國路二段2號
桃園市,蘆竹區,L532,蘆竹金鈴店,338桃園市蘆竹區新生路116號
桃園市,蘆竹區,4852,蘆竹福祿店,338桃園市蘆竹區福祿一街56號
桃園市,蘆竹區,2540,桃縣桃子店,338桃園市蘆竹區濱海路一段203號
苗栗縣,竹南鎮,4546,竹南可愛店,350苗栗縣竹南鎮大埔里科專三路129號
苗栗縣,竹南鎮,2922,苗縣苗旺店,350苗栗縣竹南鎮中美里5鄰西門10號
苗栗縣,竹南鎮,3802,苗縣君中店,350苗栗縣竹南鎮公義路245號
苗栗縣,頭份市,4579,頭份得意店,351苗栗縣頭份市上庄路77號
苗栗縣,頭份市,3179,苗縣頭正店,351苗栗縣頭份市中正一路185號
苗栗縣,頭份市,4090,頭份斗煥店,351苗栗縣頭份市中正二路192號
苗栗縣,頭份市,3588,苗縣斗煥坪店,351苗栗縣頭份市斗煥里199-1號
苗栗縣,頭份市,2002,苗縣頭份二店,351苗栗縣頭份市日新街42號
苗栗縣,頭份市,4043,頭份精品店,351苗栗縣頭份市自強路108號
苗栗縣,頭份市,3315,苗縣頭軒店,351苗栗縣頭份市忠孝二路128號
苗栗縣,頭份市,4630,頭份好漾店,351苗栗縣頭份市富強一街9號
苗栗縣,頭份市,4416,苗縣頂尖店,351苗栗縣頭份市興隆里８鄰中華路１７７０、１７７２號
苗栗縣,頭份市,4791,頭份興隆店,351苗栗縣頭份市興隆路450、452號
苗栗縣,後龍鎮,2075,苗縣後龍店,356苗栗縣後龍鎮中山路350號
苗栗縣,後龍鎮,2717,苗縣苗港店,356苗栗縣後龍鎮水尾里8鄰水尾67-3號
苗栗縣,後龍鎮,2369,苗縣苗華店,356苗栗縣後龍鎮光華路421號
苗栗縣,後龍鎮,2950,苗縣苗發店,356苗栗縣後龍鎮新民里12鄰中心路120~12、121號
苗栗縣,後龍鎮,4069,後龍德醫店,356苗栗縣後龍鎮溪洲里7鄰砂崙湖79之9號
苗栗縣,通霄鎮,4578,通霄北勢窩店,357苗栗縣通霄鎮內湖里17鄰烏眉路13號
苗栗縣,苑裡鎮,F825,苗縣苑裡店,358苗栗縣苑裡鎮介壽路2之7號
苗栗縣,苑裡鎮,2602,苗縣苗苑店,358苗栗縣苑裡鎮新復里9鄰新復132-13號
苗栗縣,苗栗市,4408,苗栗茂勝店,360苗栗縣苗栗市中正路1300、1302號
苗栗縣,苗栗市,4132,苗栗新苗店,360苗栗縣苗栗市中正路807號
苗栗縣,苗栗市,4500,苗栗發財店,360苗栗縣苗栗市文聖里文發路909號
苗栗縣,苗栗市,2269,苗栗苗鑫店,360苗栗縣苗栗市光復路161號
苗栗縣,苗栗市,3539,苗栗苗福店,360苗栗縣苗栗市至公路528號
苗栗縣,苗栗市,3959,苗栗為中店,360苗栗縣苗栗市為公路44、46號
苗栗縣,苗栗市,4564,苗栗為民店,360苗栗縣苗栗市為民街382-1號
苗栗縣,苗栗市,F190,苗栗國華店,360苗栗縣苗栗市國華路311號
苗栗縣,苗栗市,3837,苗栗艾文店,360苗栗縣苗栗市國華路750號
苗栗縣,公館鄉,3762,苗縣新板店,363苗栗縣公館鄉五谷村13鄰五谷92-13號
苗栗縣,公館鄉,F992,苗縣五谷店,363苗栗縣公館鄉五谷村211、213號
苗栗縣,大湖鄉,3470,苗縣大富店,364苗栗縣大湖鄉富興村八寮灣3-7、3-8號
苗栗縣,泰安鄉,3909,泰安清安店,365苗栗縣泰安鄉清安村1鄰洗水坑3-1號
苗栗縣,泰安鄉,3873,苗縣泰安店,365苗栗縣泰安鄉錦水村4鄰圓墩7-5號
苗栗縣,銅鑼鄉,2686,苗縣苗銅店,366苗栗縣銅鑼鄉中正路96號
苗栗縣,三義鄉,2724,苗縣苗義店,367苗栗縣三義鄉水美路210號
苗栗縣,三義鄉,3871,苗縣車亭店,367苗栗縣三義鄉西湖村下湖5-10號1F部份
苗栗縣,三義鄉,4018,三義雙湖店,367苗栗縣三義鄉雙湖村15鄰雙湖11-8號
台中市,中區,4785,台中交轉店,400台中市中區雙十路一段29號1樓、29號2樓之1
台中市,東區,H848,台中十甲東店,"401台中市東區十甲路442號,十甲東路665號"
台中市,南區,2832,台中中鑽店,402台中市南區工學里工學路169號
台中市,南區,3964,台中衛斯理店,402台中市南區五權南一路52號
台中市,南區,4723,台中夜市店,402台中市南區忠孝路193號地下一樓至二樓全部
台中市,南區,4953,台中明德店,402台中市南區明德街８４號
台中市,南區,4699,台中興大店,402台中市南區國光路250號
台中市,南區,4733,台中福順店,402台中市南區復興路二段73號
台中市,南區,2998,台中中慶店,402台中市南區樹德里12鄰大慶街二段27號
台中市,南區,2539,台中中大店,402台中市南區興大路300號
台中市,西區,3081,台中中堂店,403台中市西區民生路109、111號
台中市,西區,H809,台中忠誠店,"403台中市西區忠誠街103,105號"
台中市,北區,H646,台中太平店,404台中市北區太平路72號
台中市,北區,4318,台中永太店,404台中市北區太原路二段240號一樓全部
台中市,北區,4435,台中豐衣店,404台中市北區漢口路三段１７４號、１７２號全部
台中市,北屯區,2329,台中中清店,406台中市北屯區中清路二段950號
台中市,北屯區,4002,台中同興店,406台中市北屯區同榮路68號
台中市,北屯區,3327,台中中竹店,406台中市北屯區后庄路481號
台中市,北屯區,H851,台中東山二店,"406台中市北屯區東山路一段146,146之1號"
台中市,北屯區,3835,台中大坑口店,406台中市北屯區東山路一段35號
台中市,北屯區,3285,台中中軍店,406台中市北屯區軍功路二段130號
台中市,北屯區,4193,台中葳格店,406台中市北屯區軍福十八路328號
台中市,北屯區,L522,車麗屋崇德店,406台中市北屯區崇德二路二段225號
台中市,北屯區,3960,台中鑫中臺店,406台中市北屯區部子路666號
台中市,北屯區,L539,中聯興安店,406台中市北屯區興安路一段263號
台中市,西屯區,H869,台中大恩店,407台中市西屯區大墩18街112號
台中市,西屯區,4247,台中永讚店,407台中市西屯區大墩20街53.55號
台中市,西屯區,4908,東海花園店,407台中市西屯區工業區十六路3號1、2樓全部
台中市,西屯區,H835,台中世貿店,407台中市西屯區中工二路212號
台中市,西屯區,4399,台中愛萊店,"407台中市西屯區中康街2,6號"
台中市,西屯區,3702,台中中宏店,407台中市西屯區西屯路三段158-50號
台中市,西屯區,2767,台中中都店,407台中市西屯區西屯路三段173-25號
台中市,西屯區,2064,台中逢甲店,407台中市西屯區逢甲路2號
台中市,西屯區,2594,台中中河店,407台中市西屯區逢福里逢大路15號
台中市,西屯區,L513,車麗屋朝馬店,407台中市西屯區朝馬路67號
台中市,西屯區,4152,台中僑光店,407台中市西屯區僑光路100號B1(僑光科大)
台中市,西屯區,2637,台中中集店,407台中市西屯區福科路541號
台中市,西屯區,4823,台中榮醫店,407台中市西屯區臺灣大道四段1650號(門診前2F)
台中市,西屯區,4822,台中榮總店,407台中市西屯區臺灣大道四段1650號(營養3F)
台中市,西屯區,4309,台中路思義店,407台中市西屯區臺灣大道四段1727號
台中市,南屯區,4382,台中城愛店,408台中市南屯區干城街267號
台中市,南屯區,4450,台中豐富店,408台中市南屯區文心南三路３００號３０２號
台中市,南屯區,2731,台中中豐店,408台中市南屯區文心南五路327.329號
台中市,南屯區,4882,台中田心仔,408台中市南屯區文心路一段196號一樓、198號全部
台中市,南屯區,4627,台中嘉明湖店,408台中市南屯區永春東七路602號一樓全部
台中市,南屯區,4741,台中永春店,408台中市南屯區永春路２８之６號
台中市,南屯區,2068,台中黎明店,408台中市南屯區黎明路一段129號
台中市,南屯區,4783,台中嶺東店,408台中市南屯區嶺東路2號(幹偉樓B1)
台中市,太平區,G951,太平新福店,411台中市太平區中山路4段135-137號
台中市,太平區,L540,中聯太平店,411台中市太平區中山路二段401號
台中市,太平區,4395,太平澄清店,411台中市太平區中興路92.94.96號
台中市,太平區,3888,太平永平店,"411台中市太平區永平路三段146,148號"
台中市,太平區,3682,太平永成店,411台中市太平區永豐路258號
台中市,太平區,3602,太平光德店,411台中市太平區光德路379號
台中市,太平區,2706,太平中光店,411台中市太平區光興路2288號
台中市,太平區,3593,太平宜昌店,411台中市太平區宜昌路302號
台中市,太平區,3305,太平華中店,411台中市太平區部仔坑26號
台中市,太平區,4559,太平樂安店,411台中市太平區新坪里15鄰育賢路60號
台中市,太平區,2493,太平中業店,411台中市太平區鵬儀路296巷1號
台中市,大里區,4481,大里精采店,412台中市大里區中興路二段788、790、792號
台中市,大里區,3831,大里光正店,412台中市大里區仁化路243、247號
台中市,大里區,3765,大里竹子坑店,412台中市大里區仁化路2號
台中市,大里區,4830,大里永隆店,412台中市大里區永隆路30號
台中市,大里區,3901,大里吉祥店,412台中市大里區成功二路57、59號
台中市,大里區,G807,大里東榮店,412台中市大里區東榮路358號
台中市,大里區,2557,大里中愛店,412台中市大里區東榮路486.488號
台中市,大里區,3195,大里立人店,412台中市大里區益民路一段311號B1
台中市,大里區,2705,大里中爽店,412台中市大里區爽文路306號1樓
台中市,大里區,4779,大里塗城店,412台中市大里區塗城里塗城路158之1號
台中市,大里區,4842,大里好來店,412台中市大里區新仁路一段247、249號1樓及好來一街2、4號1樓
台中市,大里區,4360,大里大明店,412台中市大里區新仁路三段210號
台中市,霧峰區,4375,霧峰亞大店,413台中市霧峰區柳豐路500號感恩學院B1
台中市,烏日區,2595,中縣中佳店,414台中市烏日區中山路一段218號
台中市,烏日區,3912,烏日成中店,414台中市烏日區中山路三段548號
台中市,烏日區,2863,中縣中武店,414台中市烏日區五光路178號
台中市,烏日區,3377,中縣中分店,414台中市烏日區五光路708號
台中市,烏日區,2734,中縣中連店,414台中市烏日區太明北路2號
台中市,烏日區,4742,烏日學田店,414台中市烏日區成功東路3號、5號1樓部份
台中市,烏日區,3927,烏日溪南店,414台中市烏日區溪南路一段228.230號
台中市,烏日區,2656,中縣中溪店,414台中市烏日區溪壩村環中路八段162號
台中市,豐原區,G804,豐原豐民店,420台中市豐原區三民路86號
台中市,豐原區,4207,豐原三和店,420台中市豐原區三和路349巷2號
台中市,豐原區,4604,豐原豐社店,420台中市豐原區大豐路五段３５０號
台中市,豐原區,G808,豐原豐商店,420台中市豐原區中山路418號
台中市,豐原區,L537,中聯水源店,420台中市豐原區水源路532號
台中市,豐原區,2396,豐原辰光店,420台中市豐原區安康路100號
台中市,豐原區,4288,豐原成興店,420台中市豐原區成功路150-1、152號
台中市,豐原區,3648,豐原原成店,420台中市豐原區建成路115號
台中市,豐原區,3987,豐原豐田店,420台中市豐原區豐南街58號
台中市,后里區,L524,中聯后里店,421台中市后里區三豐路四段108號1樓部份
台中市,后里區,4166,后里甲后店,421台中市后里區甲后路1037號壹樓全部、1041號壹樓部份
台中市,后里區,3396,中縣中冠店,421台中市后里區甲后路二段429號
台中市,后里區,L525,后里馬場店,421台中市后里區寺山路41號
台中市,石岡區,4768,石岡萬仙店,422台中市石岡區萬仙街45號
台中市,東勢區,4626,東勢東崎店,423台中市東勢區東崎路五段308及310號
台中市,東勢區,4596,東勢石城店,423台中市東勢區茂興里石城街200及202號
台中市,新社區,4421,新社龍騰店,426台中市新社區興社街二段32-5號
台中市,潭子區,4337,潭子曇晨店,427台中市潭子區甘蔗里勝利路209號
台中市,潭子區,L536,中聯潭子店,427台中市潭子區雅潭路一段65號
台中市,潭子區,3249,中縣常春藤店,427台中市潭子區潭興路一段165巷320號
台中市,潭子區,4423,潭子明藝店,427台中市潭子區潭興路一段166號
台中市,潭子區,4938,潭子談心店,427台中市潭子區潭興路一段2號一樓部分及9、15號全部
台中市,大雅區,4391,大雅鑫泉店,428台中市大雅區中清路五段2號
台中市,大雅區,4821,大雅月祥店,428台中市大雅區月祥路４６６－１號、４６８號部份
台中市,大雅區,3135,中縣中勇店,428台中市大雅區平和路83號
台中市,大雅區,4961,大雅雅楓店,428台中市大雅區民權街32號一樓部份
台中市,大雅區,3095,中縣中潭店,428台中市大雅區雅潭路四段86號
台中市,大雅區,3540,中縣雅環店,428台中市大雅區雅環路二段346.348號
台中市,神岡區,3975,神岡庄前店,429台中市神岡區三民南路2號
台中市,神岡區,2127,中縣豐洲店,429台中市神岡區大洲路2-3號
台中市,神岡區,4563,神岡元富店,429台中市神岡區大富路18號
台中市,神岡區,4590,神岡大三元店,429台中市神岡區大豐路四段225號
台中市,神岡區,2655,中縣中神店,429台中市神岡區中山路1590號
台中市,神岡區,3413,中縣神岡店,429台中市神岡區和睦路一段285號
台中市,大肚區,3160,中縣中秋店,432台中市大肚區自由路212-9號
台中市,沙鹿區,4532,沙鹿竹林店,433台中市沙鹿區中山路１１７、１１７－１、１１７－２號
台中市,沙鹿區,G820,中縣中山店,"433台中市沙鹿區中山路294,296號"
台中市,沙鹿區,3366,中縣中航店,433台中市沙鹿區中航路一段310號
台中市,沙鹿區,2809,中縣中宜店,433台中市沙鹿區北勢東路557號
台中市,沙鹿區,4722,沙鹿正德店,433台中市沙鹿區埔子里17鄰正德路126號
台中市,沙鹿區,G813,中縣靜宜店,433台中市沙鹿區臺灣大道七段2號
台中市,龍井區,4517,龍井茄投店,434台中市龍井區茄投路1之1號壹樓
台中市,梧棲區,G850,中縣大智店,435台中市梧棲區大智路二段253號
台中市,梧棲區,2869,中縣中炫店,435台中市梧棲區中央路1段625號
台中市,梧棲區,2768,中縣中棲店,435台中市梧棲區台灣大道八段398-1號
台中市,梧棲區,4516,梧棲向上店,435台中市梧棲區向上路八段９６７號
台中市,梧棲區,4888,梧棲市場店,435台中市梧棲區自強二街76號(1樓攤位區及地下室)
台中市,梧棲區,4580,梧棲火力店,435台中市梧棲區臨港路三段１７６號
台中市,清水區,G816,中縣中華店,"436台中市清水區中華路405,407號"
台中市,清水區,4864,清水五權東店,436台中市清水區五權東路125號一樓全部
台中市,清水區,2603,中縣中燕店,436台中市清水區民族路二段368號
台中市,清水區,4909,清水米糕店,436台中市清水區西寧路4號1、2樓全部，6號1樓全部
台中市,清水區,3321,中縣甲南店,436台中市清水區菁埔里中山路563號
台中市,大甲區,2520,中縣中幼店,437台中市大甲區中山路二段５８４－５號
台中市,大甲區,2653,中縣中寶店,437台中市大甲區幼獅路一號一樓
台中市,大甲區,4477,大甲甲旺店,437台中市大甲區甲后路五段271、273號一樓
台中市,大甲區,4056,大甲致用店,437台中市大甲區甲東路512號
台中市,大甲區,2553,中縣中獅店,437台中市大甲區經國路1932號
台中市,大甲區,G961,中縣大甲店,437台中市大甲區經國路407號
台中市,大甲區,3706,中縣彈正店,437台中市大甲區彈正路一號
台中市,外埔區,4665,外埔馬鳴埔店,438台中市外埔區大馬路186號
彰化縣,彰化市,2036,彰市三民店,500彰化縣彰化市三民路386號
彰化縣,彰化市,4767,彰化漢銘店,500彰化縣彰化市中山路一段366號
彰化縣,彰化市,K828,彰化國聖店,500彰化縣彰化市中山路三段706號
彰化縣,彰化市,L526,中聯彰化店,500彰化縣彰化市中正路二段680號1樓部份
彰化縣,彰化市,L541,開利大埔店,500彰化縣彰化市延平路398巷28號1樓部份
彰化縣,彰化市,4178,彰化延和店,500彰化縣彰化市延和里18鄰大埔路251號
彰化縣,彰化市,L512,車麗屋金馬店,500彰化縣彰化市金馬路三段198號
彰化縣,彰化市,K862,彰化金馬店,500彰化縣彰化市金馬路三段497號
彰化縣,彰化市,3617,彰化旭光店,500彰化縣彰化市南校街135號
彰化縣,彰化市,3122,彰化彰基二店,500彰化縣彰化市南校街135號2樓
彰化縣,彰化市,3121,彰化彰基一店,500彰化縣彰化市南校街135號5樓
彰化縣,彰化市,2822,彰化彰鴻店,500彰化縣彰化市泰和東街372號
彰化縣,彰化市,4581,彰化西勢子店,500彰化縣彰化市彰和路一段56巷1號一樓
彰化縣,彰化市,3709,彰化彰慶店,500彰化縣彰化市辭修路515號
彰化縣,花壇鄉,3293,彰縣彰花店,503彰化縣花壇鄉中山路一段72號
彰化縣,花壇鄉,3138,彰縣彰壇店,503彰化縣花壇鄉番花路5號
彰化縣,花壇鄉,4192,花壇彰員店,503彰化縣花壇鄉彰員路二段81號
彰化縣,花壇鄉,4366,花壇虎山店,"503彰化縣花壇鄉彰員路三段166,168,170號,虎山街420號一樓部份"
彰化縣,鹿港鎮,4620,鹿港天后店,505彰化縣鹿港鎮中山路３４０號１、２樓全部
彰化縣,鹿港鎮,4605,鹿港晨安店,505彰化縣鹿港鎮中山路519號一樓全部
彰化縣,鹿港鎮,4816,鹿港路加店,505彰化縣鹿港鎮永安里永安二路52號
彰化縣,鹿港鎮,4796,鹿港安定店,505彰化縣鹿港鎮自由路153號
彰化縣,鹿港鎮,2498,彰縣彰鼎店,505彰化縣鹿港鎮頂番里頂草路一段106號
彰化縣,鹿港鎮,3839,彰縣安可店,505彰化縣鹿港鎮鹿工南一路1巷1、3號
彰化縣,鹿港鎮,3649,彰縣鹿和店,505彰化縣鹿港鎮鹿和路四段265號
彰化縣,鹿港鎮,4603,鹿港鹿草店,"505彰化縣鹿港鎮鹿草路一段281,285號1樓"
彰化縣,鹿港鎮,2839,彰縣彰宜店,505彰化縣鹿港鎮彰濱五路二段292號
彰化縣,福興鄉,3792,彰縣沿海店,506彰化縣福興鄉沿海路五段252-8號
彰化縣,福興鄉,3572,彰縣番花店,506彰化縣福興鄉番花路二段８６７號
彰化縣,線西鄉,3445,彰縣線西店,507彰化縣線西鄉和線路909號
彰化縣,和美鎮,4692,和美郭靖店,508彰化縣和美鎮彰和路三段臨381號
彰化縣,和美鎮,3986,和美星河店,508彰化縣和美鎮彰新路五段455號
彰化縣,和美鎮,4336,和美黃蓉店,508彰化縣和美鎮線東路三段496.498號
彰化縣,員林市,4271,員林山腳店,510彰化縣員林市山腳路一段34、36、38號
彰化縣,員林市,3689,彰縣大方店,510彰化縣員林市山腳路二段11號
彰化縣,員林市,2277,彰縣彰誠店,510彰化縣員林市中山南路38.40號
彰化縣,員林市,2029,彰縣員林店,510彰化縣員林市中山路2段2號
彰化縣,員林市,4839,員林靜修店,510彰化縣員林市中山路二段87號一樓、二樓(含地下室3格停車位)
彰化縣,員林市,4691,員林員外店,510彰化縣員林市中正路256號1樓
彰化縣,員林市,4455,員林鐵站店,510彰化縣員林市民權街55號
彰化縣,員林市,4589,員林大道店,510彰化縣員林市南平里復興二街120號
彰化縣,員林市,2592,彰縣彰百店,510彰化縣員林市員水路一段170號
彰化縣,員林市,4795,員林員水店,510彰化縣員林市員水路一段臨503號
彰化縣,員林市,4438,員林員基店,510彰化縣員林市莒光路456號6樓
彰化縣,員林市,L511,車麗屋員林店,510彰化縣員林市莒光路555號
彰化縣,社頭鄉,4332,社頭清水岩店,511彰化縣社頭鄉山腳路一段456號
彰化縣,社頭鄉,3338,彰縣彰鳳店,511彰化縣社頭鄉山腳路三段230號
彰化縣,社頭鄉,4427,社頭樂活店,511彰化縣社頭鄉員集路三段750號
彰化縣,永靖鄉,4520,永靖九分店,512彰化縣永靖鄉九分路452號1樓
彰化縣,永靖鄉,4810,永靖五汴頭店,512彰化縣永靖鄉中山路三段476.480號
彰化縣,溪湖鎮,3090,彰縣彰福店,514彰化縣溪湖鎮二溪路二段612號
