縣市,鄉鎮市區,門市店名,地址,y,x
新北市,新店區,全家新店健民店,新北市新店區明德路６９巷２８號,24.977623,121.54024
新北市,新店區,全家新店玫瑰店,新北市新店區玫瑰路５８巷１號１樓,24.946516,121.495433
新北市,新店區,全家新店新陽店,新北市新店區粗坑里花園一路一段２號一樓,24.93418,121.550937
新北市,新店區,全家新店慈濟店,新北市新店區建國路２８９號Ｂ１慈濟醫院大愛美食坊,24.985784,121.535796
新北市,新店區,全家新店江陵店,新北市新店區建國路２１９號,24.981026,121.537519
新北市,新店區,全家新店順安店,新北市新店區順安街５７號,24.986306,121.540703
新北市,新店區,全家新店鑫碧潭店,新北市新店區新店路２１１號,24.956929,121.537079
新北市,新店區,全家新店龜山店,新北市新店區新烏路三段１４４號１樓,24.902827,121.551981
新北市,新店區,全家新店溪園店,新北市新店區中山里溪園路３８９號一樓,24.979195,121.523447
新北市,新店區,全家新店鑫泉店,新北市新店區溪園路４０１號,24.977825,121.523908
新北市,新店區,全家新店僑信店,新北市新店區僑信路２０號１樓,24.952376,121.499621
新北市,新店區,全家新店涵碧店,新北市新店區碧潭路３７號,24.956329,121.53407
新北市,新店區,全家新店德正店,新北市新店區德正街２７巷１號,24.971471,121.544504
新北市,新店區,全家新店寶中店,新北市新店區寶中路７７號,24.980729,121.547543
新北市,新店區,全家新店橋興店,新北市新店區寶橋路２３５巷１２９號,24.983676,121.551349
新北市,新店區,全家新店寶興店,新北市新店區寶橋里寶橋路８０號一樓,24.9755,121.546291
新北市,新店區,全家新店富橋店,新北市新店區寶橋路１９４號１樓,24.978265,121.550725
新北市,新店區,全家新店新寶橋店,新北市新店區寶橋路５１號１，２樓,24.974842,121.544872
新北市,新店區,全家新店新寶工店,新北市新店區寶橋路２３５巷８號,24.980219,121.551783
新北市,新店區,全家新店統寶店,新北市新店區寶興路４７號,24.973353,121.54927
新北市,新店區,全家新店福興店,新北市新店區寶興路４３號,24.973794,121.549172
新北市,坪林區,全家坪林順益店,新北市坪林區水柳腳路１３３號,24.934792,121.708722
新北市,烏來區,全家烏來溫泉店,新北市烏來區烏來街７９號１樓,24.864574,121.552002
新北市,烏來區,全家烏來烏萊店,新北市烏來區環山路６２號１樓,24.864482,121.548146
新北市,永和區,全家永和新樂新店,新北市永和區大新街３號１樓,25.008657,121.514522
新北市,永和區,全家永和正得店,新北市永和區中正路３４２號一樓,25.000326,121.517809
新北市,永和區,全家永和大福店,新北市永和區中正路６０８．６１０．６１０之１號,25.007253,121.517058
新北市,永和區,全家永和正新店,新北市永和區中正路２７８號１樓,24.998809,121.516947
新北市,永和區,全家永和鼎豐店,新北市永和區中興街７號１樓,25.012091,121.515669
新北市,永和區,全家永和耕莘店,新北市永和區中興街９５號１樓,25.01209,121.517743
新北市,永和區,全家永和仁和店,新北市永和區仁愛路３３號,25.013346,121.514205
新北市,永和區,全家永和新仁愛店,新北市永和區仁愛路１０３號１樓,25.013131,121.512394
新北市,永和區,全家永和新仁店,新北市永和區仁愛路３５２巷９４號、９６號,25.007991,121.50103222
新北市,永和區,全家永和文化店,新北市永和區文化路１８，２０，２２號１樓,25.015106,121.51533
新北市,永和區,全家永和維源店,新北市永和區水源街３９巷２號,25.004235,121.510299
新北市,永和區,全家永和教室店,新北市永和區民生路６５號１樓及地下室,24.997388,121.52268
新北市,永和區,全家永和民有店,新北市永和區民有街７３號１樓,24.995839,121.518154
新北市,永和區,全家永和國艷店,新北市永和區民樂街３９巷２號１樓,25.000289,121.527603
新北市,永和區,全家永和騎士店,新北市永和區民權路５３號１樓,24.996832,121.520006
新北市,永和區,全家永和永平店,新北市永和區永平路２３２號,25.010925,121.508854
新北市,永和區,全家永和永亨店,新北市永和區永亨路６２號、６４號、６６號１樓,25.00615,121.520604
新北市,永和區,全家永和永福店,新北市永和區永和路一段９３號,25.007586,121.513484
新北市,永和區,全家永和永復店,新北市永和區永和路二段３１６號１樓,25.016294,121.516329
新北市,永和區,全家永和保安店,新北市永和區永貞路３８７號,25.008664,121.507929
新北市,永和區,全家永和保平店,新北市永和區永貞路３５４號，３５６號,25.006522,121.510288
新北市,永和區,全家永和秀成店,新北市永和區成功路一段１３７，１３９號,25.001611,121.526907
新北市,永和區,全家永和田單店,新北市永和區成功路二段１５７號１樓,24.997455,121.526686
新北市,永和區,全家永和御林店,新北市永和區竹林路２１３巷４４號１樓,25.009099,121.523133
新北市,永和區,全家永和永林店,新北市永和區竹林路３７號,25.01428,121.517817
新北市,永和區,全家永和竹勝店,新北市永和區竹林路２１５號１樓,25.008817,121.520803
新北市,永和區,全家永和復興店,新北市永和區秀朗路一段１８６號１Ｆ,25.003178,121.519183
新北市,永和區,全家永和秀和店,新北市永和區秀朗路一段７６、７８號,25.005954,121.515491
新北市,永和區,全家永和樂華店,新北市永和區保平路１８巷１２號１樓,25.008033,121.512135
新北市,永和區,全家永和羅鄰店,新北市永和區保平路２６８巷２５號１樓,25.005836,121.507941
新北市,永和區,全家永和仁保店,新北市永和區保福路二段１０３號１樓,25.013257,121.510296
新北市,永和區,全家永和國和店,新北市永和區國中路８６巷２號,25.005963,121.524803
新北市,永和區,全家永和得元店,新北市永和區得和路３７３巷２９號,25.000354,121.525006
新北市,永和區,全家永和得和店,新北市永和區得和路３７２號,24.999286,121.524465
新北市,永和區,全家永和頂溪店,新北市永和區復興街３號,25.012997,121.515714
新北市,永和區,全家永和新廷店,新北市永和區福和路３２０號１樓,25.007376,121.515668
新北市,永和區,全家永和新富店,新北市永和區福和路５７巷１４弄２號１樓,25.007233,121.522823
新北市,永和區,全家永和福和店,新北市永和區福和路１７３．１７５號,25.007607,121.520004
新北市,永和區,全家永和水悅店,新北市永和區環河西路一段８３號１．２樓,25.018027,121.512769
新北市,永和區,全家永和環河店,新北市永和區環河西路二段２１９號，２２１號,25.010188,121.501219
新北市,永和區,全家永和環東店,新北市永和區環河東路一段１２２號，１２４號,25.015373,121.520544
新北市,中和區,全家中和仁勇店,新北市中和區大勇街２０號１樓,24.992889,121.517261
新北市,中和區,全家中和威利店,新北市中和區中山路二段２９１號１樓,25.002227,121.496126
新北市,中和區,全家中和佳和店,新北市中和區佳和里中山路二段１３２號、１３４號１樓,25.003492,121.502312
新北市,中和區,全家中和中業店,新北市中和區中山路二段３８３＆３８５號１樓,25.0047381788644,121.487019247036
新北市,中和區,全家中和勝鴻店,新北市中和區中山路二段２巷４５弄１號１樓,25.006899,121.502347
新北市,中和區,全家中和中漢店,新北市中和區中山路三段１４６－２號,25.006507,121.473635
新北市,中和區,全家中和中環店,新北市中和區中山路三段１１１號１樓,25.005929,121.474713
新北市,中和區,全家中和漢陽店,新北市中和區瑞穗里中山路三段１７２號１樓,25.006531,121.472795
新北市,中和區,全家中和環球店,新北市中和區中山路三段１２０之１１號,25.008954,121.474488
新北市,中和區,全家中和元氣店,新北市中和區中山路３段３９號２樓,25.005652,121.478488
新北市,中和區,全家中和福朋店,新北市中和區中正路６３３號,24.995275,121.485194
新北市,中和區,全家中和和興店,新北市中和區中正路１１號，１３號,24.99338,121.502992
新北市,中和區,全家中和廣場店,新北市中和區平河里中正路７１２號一樓,24.99713,121.485592
新北市,中和區,全家中和國華店,新北市中和區中正路８６８－１號,25.005519,121.484786
新北市,中和區,全家中和力行店,新北市中和區中正路２４２號,24.994089,121.495957
新北市,中和區,全家中和鎮順店,新北市中和區中正路１６７巷１６號１樓,24.992807,121.498235
新北市,中和區,全家中和德民店,新北市中和區中正路１１８６號１樓,25.01029,121.480731
新北市,中和區,全家中和中鼎店,新北市中和區中安里中安街８０號一樓,25.001877,121.512095
新北市,中和區,全家中和中安店,新北市中和區中安街１９２號,24.999189,121.511399
新北市,中和區,全家中和中和店,新北市中和區中和路４８０號１Ｆ,25.004215,121.512535
新北市,中和區,全家中和新漳和店,新北市中和區中和路２４號１樓,25.001841,121.499715
新北市,中和區,全家中和名揚店,新北市中和區中和路３００號１樓,24.999939,121.508817
新北市,中和區,全家中和金原店,新北市中和區中原街１２６號１樓,25.01096672,121.48580189
新北市,中和區,全家中和中興店,新北市中和區復興里中興街１１１號，１１３號,24.992287,121.499982
新北市,中和區,全家中和巴黎店,新北市中和區中興街２３５巷１號,24.989626,121.500737
新北市,中和區,全家中和仁義店,新北市中和區仁愛街３６號,24.988381,121.510885
新北市,中和區,全家中和光明店,新北市中和區民生街８５巷２弄１號１樓,25.004522,121.468873
新北市,中和區,全家中和國院店,新北市中和區民安街５１號１樓,25.0,121.479536
新北市,中和區,全家中和嘉穗店,新北市中和區民利街９１號１樓,24.9979,121.477954
新北市,中和區,全家中和福美店,新北市中和區永和路７４號１樓,25.005234,121.49774
新北市,中和區,全家中和永貞店,新北市中和區永貞路２４４號,25.003823,121.51427
新北市,中和區,全家中和秀山店,新北市中和區立人街６５號，６７號,24.994188,121.52006
新北市,中和區,全家中和建業店,新北市中和區立德街１８９號１樓,25.009172,121.484724
新北市,中和區,全家中和德勝店,新北市中和區立德街１５０號１樓,25.008689,121.486208
新北市,中和區,全家中和萊陽店,新北市中和區瓦嗂里光華街１號３號一樓,25.004495,121.50429
新北市,中和區,全家中和安樂店,新北市中和區安樂路８１號,24.994367,121.512766
新北市,中和區,全家中和智山店,新北市中和區自立路３８、３８－１號１樓,24.992528,121.522812
新北市,中和區,全家中和秀吉店,新北市中和區自立路１７號,24.996081,121.52234
新北市,中和區,全家中和新秀店,新北市中和區秀朗路三段４４號１樓,24.995752,121.526352
新北市,中和區,全家中和和平店,新北市中和區和平街５６號１樓；５４巷１弄１號１樓,24.990857,121.508552
新北市,中和區,全家中和平興店,新北市中和區和平街２０號,24.990202,121.509849
新北市,中和區,全家中和新忠店,新北市中和區忠孝街２７號１樓,24.983009,121.510389
新北市,中和區,全家中和鑫發店,新北市中和區忠孝街１０５號,24.986399,121.511862
新北市,中和區,全家中和水源店,新北市中和區保平路３２０號、３２２號,25.00439459,121.5072913
新北市,中和區,全家中和保健店,新北市中和區保健路１７號,24.998255,121.508051
新北市,中和區,全家中和南勢角店,新北市中和區南山路３９９巷１０號１樓,24.990542,121.507175
新北市,中和區,全家中和勝華店,新北市中和區南華路６７號壹樓,24.997404,121.504669
新北市,中和區,全家中和圓順店,新北市中和區建一路１４１號,25.000772,121.488252
新北市,中和區,全家中和遠建店,新北市中和區建一路１７６號１樓,24.997336,121.487778
新北市,中和區,全家中和建新店,新北市中和區建八路２８號１樓,24.998248,121.487183
新北市,中和區,全家中和員慶店,新北市中和區員山路７３號一樓,24.994024,121.480751
新北市,中和區,全家中和員科店,新北市中和區員山路５０４之１號１樓,25.008215,121.479481
新北市,中和區,全家中和員山店,新北市中和區員山路３２５之４號、之５號１樓,25.000927,121.481143
新北市,中和區,全家中和新慶店,新北市中和區員山路１３７號１樓,24.996027,121.48091
新北市,中和區,全家中和興國店,新北市中和區國光街１０４號１樓,25.000545,121.470198
新北市,中和區,全家中和莒城店,新北市中和區莒光路１８１號,24.99917,121.472726
新北市,中和區,全家中和自強店,新北市中和區莒光路１３１號,25.001821,121.472629
新北市,中和區,全家中和連勝店,新北市中和區連城路２３１號１樓及２樓,24.997415,121.494057
新北市,中和區,全家中和世紀店,新北市中和區連城路２６８之１號１樓,24.996491,121.486862
新北市,中和區,全家中和連福店,新北市中和區連城路３９１號，３９３號,24.996051,121.486473
新北市,中和區,全家中和和連店,新北市中和區建和里連城路２６５巷１號一樓,24.996245,121.491438
新北市,中和區,全家中和連新店,新北市中和區連城路５２１之１號１樓,24.995243,121.481911
新北市,中和區,全家中和新后店,新北市中和區連城路４６９巷２３號１樓,24.995053,121.483648
新北市,中和區,全家中和安勝店,新北市中和區連勝街５９號,24.997088,121.497633
新北市,中和區,全家中和秀欣店,新北市中和區復興路２６７號１樓及地下室,24.990223,121.502622
新北市,中和區,全家中和景會店,新北市中和區景平路４３３號１樓,24.995722,121.500961
新北市,中和區,全家中和福真店,新北市中和區景平路７０１、７０１之１號２樓,25.003492,121.49643
新北市,中和區,全家中和勝平店,新北市中和區景平路５１７、５１９號１樓,24.998862,121.499124
新北市,中和區,全家中和摩天店,新北市中和區景平路１８２號１樓,24.992388,121.516444
新北市,中和區,全家中和景平店,新北市中和區景平路４７８號,24.993705,121.505213
新北市,中和區,全家中和景秀店,新北市中和區景平路７１—２號,24.991359,121.519392
新北市,中和區,全家中和捷勝店,新北市中和區景安路１２８號１樓,24.994598,121.505128
新北市,中和區,全家中和雙捷店,新北市中和區景新街４６８號,24.987248,121.513629
新北市,中和區,全家中和景明店,新北市中和區景新街２１２號１樓,24.995178,121.506997
新北市,中和區,全家中和新平店,新北市中和區景新街２６５、２６７號,24.994014,121.508905
新北市,中和區,全家中和景欣店,新北市中和區景本里景新街３８５號，３８５號之１,24.990252,121.512419
新北市,中和區,全家中和朕新店,新北市中和區景德街１２４號１樓,24.991131,121.514597
新北市,中和區,全家中和華順店,新北市中和區華順街５９號１樓,24.998444,121.466323
新北市,中和區,全家中和華福店,新北市中和區華順街１１７號，１１９號,24.996734,121.46532
新北市,中和區,全家中和華夏店,新北市中和區華新街２０２號，２０４號,24.981988,121.506682
新北市,中和區,全家中和華隆店,新北市中和區華新街１０９巷１－３號,24.982409,121.50911
新北市,中和區,全家中和華樹店,新北市中和區華新街５５號１樓,24.984435,121.507928
新北市,中和區,全家中和圓峰店,新北市中和區圓通路２２６號１樓,24.993063,121.495191
新北市,中和區,全家中和錦順店,新北市中和區圓通路３９５號１樓,24.989114,121.489494
新北市,中和區,全家中和凌雲店,新北市中和區圓通路３６７巷２號,24.98932,121.491268
新北市,中和區,全家中和安邦店,新北市中和區圓通路１６９號,24.995336,121.49766
新北市,中和區,全家中和圓通店,新北市中和區圓通路３０７之５號,24.990786,121.493337
新北市,中和區,全家中和新生店,新北市中和區新生街１３２號,25.001065,121.483518
新北市,中和區,全家中和新正店,新北市中和區新生街１９０號１樓,24.99955,121.483695
新北市,中和區,全家中和新中穗店,新北市中和區新生街８號１樓,25.004594,121.483048
新北市,中和區,全家中和民德店,新北市中和區壽德里壽德街２６號１樓,24.99435,121.466456
新北市,中和區,全家中和福祥店,新北市中和區福祥路３０號１．２樓,25.003706,121.499518
新北市,中和區,全家中和南中店,新北市中和區廣福路６２號１樓,25.001953,121.503507
新北市,中和區,全家中和德穗店,新北市中和區德光路２４．２６號１樓,25.004493,121.47085
新北市,中和區,全家中和橋安店,新北市中和區橋和路１２０號,25.005742,121.492203
新北市,中和區,全家中和橋和店,新北市中和區橋和路１５２號，１５６號,25.006138,121.494007
新北市,中和區,全家中和新興店,新北市中和區興南路二段３６號,24.98536,121.506874
新北市,中和區,全家中和南興店,新北市中和區興南路二段５號,24.986204,121.508148
新北市,中和區,全家中和烘爐店,新北市中和區興南路２段１２０號１樓,24.983902,121.504465
新北市,中和區,全家中和錦福店,新北市中和區錦和路９５號１樓,24.995614,121.490086
新北市,中和區,全家中和錦中店,新北市中和區錦中里錦和路３５６號１樓,24.991412,121.490565
新北市,土城區,全家土城工業店,新北市土城區中山路６１號１樓,24.963957,121.424762
新北市,土城區,全家土城德興店,新北市土城區中央路一段４３號,24.9905,121.448236
新北市,土城區,全家土城新德店,新北市土城區中央路一段２４８之２號,24.984739,121.444425
新北市,土城區,全家土城員仁店,新北市土城區中央路二段３０８號,24.973213,121.440407
新北市,土城區,全家土城中源店,新北市土城區中央路二段２６０號１樓,24.974595,121.441494
新北市,土城區,全家土城中央店,新北市土城區員林里中央路二段８９號,24.978125,121.44228
新北市,土城區,全家土城順風店,新北市土城區中央路二段１５４號,24.976799,121.441856
新北市,土城區,全家土城永寧店,新北市土城區中央路三段７４－１號＆７４號１樓,24.96729,121.436335
新北市,土城區,全家土城大安店,新北市土城區中央路三段１８７號,24.964942,121.430995
新北市,土城區,全家土城欣隆店,新北市土城區中央路三段２８３號１樓,24.963328,121.426557
新北市,土城區,全家土城頂埔店,新北市土城區中央路四段２６２號１樓,24.956795,121.41478
新北市,土城區,全家土城恆山店,新北市土城區中央路４段２８１號１樓,24.9536328,121.41251426
新北市,土城區,全家土城鴻海附店,新北市土城區中央路四段５３－１號１樓,24.958996,121.419208
新北市,土城區,全家土城頂運店,新北市土城區中央路四段７０號１樓,24.95994,121.419283
新北市,土城區,全家土城大道店,新北市土城區中華路一段３１號,24.98882,121.446287
新北市,土城區,全家土城虎躍店,新北市土城區自由街２號１樓,24.96613771,121.42098509
新北市,土城區,全家土城新亞店,新北市土城區亞洲路５７號,24.971216,121.433339
新北市,土城區,全家土城行政店,新北市土城區和平路１０－２號１樓,24.974177,121.442684
新北市,土城區,全家土城吉城店,新北市土城區延吉街８０號１樓,24.98659,121.470892
新北市,土城區,全家土城吉美店,新北市土城區延吉街２３９號１樓,24.984992,121.467877
新北市,土城區,全家土城峰吉店,新北市土城區延吉街１５９號１樓,24.986003,121.470078
新北市,土城區,全家土城延豐店,新北市土城區延吉街２７０號１樓,24.984487,121.465839
新北市,土城區,全家土城冠延店,新北市土城區延和路１１１號,24.990366,121.467808
新北市,土城區,全家土城新延店,新北市土城區延和路２０７號１樓,24.990097,121.469636
新北市,土城區,全家土城德清店,新北市土城區明德路一段１０３號１樓,24.982725,121.465677
新北市,土城區,全家土城義鴻店,新北市土城區明德路一段３１１號１樓,24.977074,121.459568
新北市,土城區,全家土城立雲店,新北市土城區金城路二段２５８之５號,24.983367,121.457355
新北市,土城區,全家土城香榭店,新北市土城區金城路三段１０號１樓,24.986018,121.464849
新北市,土城區,全家土城大城店,新北市土城區金城路三段１４１號１樓＆地下一樓,24.988261,121.468253
新北市,土城區,全家土城青水店,新北市土城區青仁路３２號１樓,24.979021,121.460581
新北市,土城區,全家土城雲陽店,新北市土城區青雲路１８５號１樓,24.982586,121.459302
新北市,土城區,全家土城寬樺店,新北市土城區清和里青雲路３８２號、３８４號,24.973226,121.458695
新北市,土城區,全家土城青雲店,新北市土城區青雲路４２號，４４號,24.988294,121.459756
新北市,土城區,全家土城仁愛店,新北市土城區清水路１６６號,24.981487,121.45978
新北市,土城區,全家土城海裕店,新北市土城區裕民路９２巷２２弄３號１樓,24.986367,121.449456
新北市,土城區,全家土城學富店,新北市土城區裕民路６９號１樓,24.987681,121.449533
新北市,土城區,全家土城御昇店,新北市土城區裕生路１２號１樓,24.987618,121.448218
新北市,土城區,全家土城裕勝店,新北市土城區裕生路５７號１．２樓,24.986356,121.447793
新北市,土城區,全家土城城堡店,新北市土城區福仁街５０巷１號,24.975089,121.439596
新北市,土城區,全家土城金福店,新北市土城區福安街１號１－３樓全棟,24.96511,121.420307
新北市,土城區,全家土城福祥店,新北市土城區福祥街４６號一樓,24.980987,121.441331
新北市,土城區,全家土城廣義店,新北市土城區廣明街４９號,24.99333,121.455146
新北市,土城區,全家土城學林店,新北市土城區學成路３６號１樓,24.987373,121.452601
新北市,土城區,全家土城新學店,新北市土城區學府路一段１８７號１樓,24.985021,121.452197
新北市,土城區,全家土城海山店,新北市土城區學府路一段２９４號,24.982617,121.449561
新北市,土城區,全家土城廣福店,新北市土城區學府路一段１６２號,24.986784,121.454196
新北市,土城區,全家土城廣興店,新北市土城區廣興里學府路一段１００號,24.987981,121.455981
新北市,土城區,全家土城美仁店,新北市土城區學府路２段２１號１樓,24.981776,121.449213
新北市,土城區,全家土城龍山店,新北市土城區龍山一街１７號,24.97689942,121.44745063
新北市,三峽區,全家三峽新莉雅店,新北市三峽區二鬮路５９之１號１樓,24.907767,121.359837
新北市,三峽區,全家三峽三樹店,新北市三峽區龍埔里三樹路２５７號２５９號一樓,24.94312,121.378829
新北市,三峽區,全家三峽同發店,新北市三峽區大同路３－１號１樓及地下層全部,24.929081,121.37774
新北市,三峽區,全家三峽金同店,新北市三峽區大同路１９６之１號１樓,24.927177,121.371155
新北市,三峽區,全家三峽大德店,新北市三峽區大德路４８３號１樓,24.947523,121.374191
新北市,三峽區,全家三峽福容店,新北市三峽區大學路８１號１樓,24.941536,121.376008
新北市,三峽區,全家三峽北苑店,新北市三峽區大學路１５１號１樓（商學院）,24.945158,121.373141
新北市,三峽區,全家三峽觀成店,新北市三峽區大觀路８０號１樓,24.946284,121.374186
新北市,三峽區,全家三峽峇里店,新北市三峽區鳶山里中山路３０３號一樓,24.937727,121.361248
新北市,三峽區,全家三峽金寶店,新北市三峽區中山路２４０號,24.937505,121.362416
新北市,三峽區,全家三峽新介壽店,新北市三峽區介壽路三段１７６號１樓,24.943936,121.402477
新北市,三峽區,全家三峽文化店,新北市三峽區文化路１１７號１樓,24.93602,121.37013159
新北市,三峽區,全家三峽大勇店,新北市三峽區文化路２５４號１樓,24.935888,121.367118
新北市,三峽區,全家三峽民權店,新北市三峽區民權街２３１號１樓,24.928001,121.367929
新北市,三峽區,全家三峽光明店,新北市三峽區光明路６號，８號１樓,24.931202,121.373001
新北市,三峽區,全家三峽大同店,新北市三峽區光明路１００之６號,24.927993,121.375997
新北市,三峽區,全家三峽錦隆店,新北市三峽區國光街１號１樓,24.936621,121.375602
新北市,三峽區,全家三峽國寧店,新北市三峽區國學街３１．３３號,24.942315,121.372776
新北市,三峽區,全家三峽和平店,新北市三峽區復興路１５７號１樓,24.938236,121.370618
新北市,三峽區,全家三峽恩主店,新北市三峽區復興路３７３、３７５號１樓,24.938512,121.363345
新北市,三峽區,全家三峽復興店,新北市三峽區復興路５６號１樓,24.937176,121.373531
新北市,三峽區,全家三峽學勝店,新北市三峽區學勤路１６２號１樓,24.946049,121.37555
新北市,三峽區,全家三峽大學店,新北市三峽區學勤路１號１樓,24.94570742,121.37335363
新北市,樹林區,全家樹林德園店,新北市樹林區八德街６００及６０２號,24.970368,121.397255
新北市,樹林區,全家樹林俊興店,新北市樹林區三俊街１２７號１Ｆ,25.015644,121.418046
新北市,樹林區,全家樹林新三俊店,新北市樹林區三俊街１１２號,25.01539,121.415107
新北市,樹林區,全家樹林大安店,新北市樹林區大安路５０１號１樓,24.986277,121.414211
新北市,樹林區,全家樹林金安店,新北市樹林區大安路５８５號１樓,24.983337,121.41187
新北市,樹林區,全家樹林凱旋店,新北市樹林區南園里大成路１０號１樓（光纖）三峽鎮,24.944974,121.382684
新北市,樹林區,全家樹林藝術店,新北市樹林區大雅路２８７號１樓,24.947484,121.379482
新北市,樹林區,全家樹林學誠店,新北市樹林區大義路１９６＆１９８號,24.945279298431107,121.37856828807078
新北市,三峽區,全家三峽心湖店,新北市三峽區大學路１５１號１樓（心湖會館）,24.945158,121.373141
新北市,樹林區,全家樹林中新店,新北市樹林區中山路一段１０８巷２２號,24.991331,121.4221
新北市,樹林區,全家樹林山佳店,新北市樹林區中山路三段２４５號,24.972126,121.392755
新北市,樹林區,全家樹林新中店,新北市樹林區中山路三段１０７號及１０７－１號,24.974555,121.399777
新北市,樹林區,全家樹林三德店,新北市樹林區中正路４８２號１樓,25.012943,121.412623
新北市,樹林區,全家樹林新全球店,新北市樹林區中華路２９１號,24.980141,121.417016
新北市,樹林區,全家樹林中華店,新北市樹林區中華路１８３．１８５號１樓,24.981784,121.420585
新北市,樹林區,全家樹林太平店,新北市樹林區太元街５８號,24.97941,121.418491
新北市,樹林區,全家樹林仁醫店,新北市樹林區文化街１４號１樓,24.987386,121.419976
新北市,樹林區,全家樹林日新店,新北市樹林區日新街５０號１樓,24.992613,121.422203
新北市,樹林區,全家樹林新育店,新北市樹林區育英街５３號１樓,24.989219,121.420819
新北市,樹林區,全家樹林育園店,新北市樹林區佳園路一段４３號,24.97065,121.393154
新北市,樹林區,全家樹林五圓店,新北市樹林區忠孝街９９號１樓,24.980973,121.424422
新北市,樹林區,全家樹林欣榮店,新北市樹林區東榮街１０７號１樓,24.98225,121.415547
新北市,樹林區,全家樹林東興店,新北市樹林區東興街２２號１樓,24.977829,121.410326
新北市,樹林區,全家樹林工業店,新北市樹林區武林街２號,25.00063,121.416234
新北市,樹林區,全家樹林武林店,新北市樹林區保安街二段１０９號,25.001431,121.415542
新北市,樹林區,全家樹林新保安店,新北市樹林區保安街二段２１５號１樓,25.004202,121.413233
新北市,樹林區,全家樹林俊信店,新北市樹林區俊英街１１８號１樓,25.005665,121.427418
新北市,樹林區,全家樹林俊英店,新北市樹林區俊英街１１３號,25.00994,121.424755
新北市,樹林區,全家樹林俊霖店,新北市樹林區俊英街１５５巷１號１樓,25.012263,121.424127
新北市,樹林區,全家樹林三龍店,新北市樹林區俊興街２７７號,25.018301,121.418475
新北市,樹林區,全家樹林車站店,新北市樹林區後站街８號,24.991251,121.423798
新北市,樹林區,全家樹林新柑園店,新北市樹林區柑園街一段３０２號１樓,24.956141,121.388615
新北市,樹林區,全家樹林國凱店,新北市樹林區國凱街８２號,24.979286,121.421212
新北市,樹林區,全家樹林博愛店,新北市樹林區博愛街１５８號１樓,24.990988,121.426017
新北市,樹林區,全家樹林佳瑪店,新北市樹林區博愛街８９號１樓,24.991664,121.426849
新北市,樹林區,全家樹林復興店,新北市樹林區復興路２７２號，２７４號,24.988619,121.418246
新北市,樹林區,全家樹林潭興店,新北市樹林區潭興街２２號１樓、地下室,24.999041,121.425209
新北市,樹林區,全家樹林學園店,新北市樹林區學成路６０１號１樓,24.946301,121.381742
新北市,樹林區,全家樹林學勤店,新北市樹林區學勤路５５０．５５２號１樓,24.948324,121.384045
新北市,樹林區,全家樹林龍興店,新北市樹林區龍興街１５號,25.016292,121.402913
新北市,樹林區,全家樹林台鐵店,新北市樹林區鎮前街１１２號,24.991221,121.424806
新北市,鶯歌區,全家鶯歌行政店,新北市鶯歌區中正一路１５４號,24.955987,121.352267
新北市,鶯歌區,全家鶯歌正鶯店,新北市鶯歌區中正一路３７１號,24.957137,121.358182
新北市,鶯歌區,全家鶯歌車站店,新北市鶯歌區文化路６８號之１,24.954351,121.355316
新北市,鶯歌區,全家鶯歌永明店,新北市鶯歌區永明街７８號１樓,24.95587,121.341219
新北市,鶯歌區,全家鶯歌尖峰店,新北市鶯歌區尖山路１２６號１樓,24.948998,121.347231
新北市,鶯歌區,全家鶯歌新南雅店,新北市鶯歌區南雅路４４２號,24.953952,121.346144
新北市,鶯歌區,全家鶯歌國慶店,新北市鶯歌區建國路１２２號１樓,24.954238,121.351979
新北市,鶯歌區,全家鶯歌站前店,新北市鶯歌區建國路５３之５號、、５３之６號１樓,24.955117,121.35509
新北市,鶯歌區,全家鶯歌尖山店,新北市鶯歌區國中街１－３號,24.945335,121.341852
新北市,鶯歌區,全家鶯歌鶯桃店,新北市鶯歌區鶯桃路４５號１樓,24.951592,121.342094
新北市,三重區,全家三重力行店,新北市三重區力行路一段４０號,25.067995,121.486182
新北市,三重區,全家三重大勇店,新北市三重區永發里力行路二段２號一樓,25.07198,121.481841
新北市,三重區,全家三重三民店,新北市三重區三民街１１２號,25.063427,121.485021
新北市,三重區,全家三重新福田店,新北市三重區三民街２７０號１樓,25.068121,121.479007
新北市,三重區,全家三重三安店,新北市三重區三和路三段４０號,25.070705,121.496036
新北市,三重區,全家三重厚德店,新北市三重區三和路三段１８６號１樓,25.073458,121.492097
新北市,三重區,全家三重龍和店,新北市三重區三和路三段５９號,25.071779,121.495069
新北市,三重區,全家三重福運店,新北市三重區三和路四段２５０號１樓,25.076841,121.486031
新北市,三重區,全家三重銀和店,新北市三重區三和路四段３９４號１樓,25.079316,121.481646
新北市,三重區,全家三重新三陽店,新北市三重區三陽路１３巷２號１樓,25.058921,121.48588
新北市,三重區,全家三重陽光店,新北市三重區三陽路１１０號１樓,25.058752,121.483222
新北市,三重區,全家三重富貴店,新北市三重區三賢街２０１號,25.086747,121.485352
新北市,三重區,全家三重大同店,新北市三重區大同北路６號１樓,25.061999,121.49538
新北市,三重區,全家三重車勇店,新北市三重區大勇街１號１樓,25.071419,121.483715
新北市,三重區,全家三重大智店,新北市三重區大智街９４號,25.066271,121.493451
新北市,三重區,全家三重致學店,新北市三重區大智街１９７號１樓,25.073592,121.48919
